"DATE","ID","Precipitation"
"04/13/2000",1930,0.00
"04/14/2000",1931,0.00
"04/15/2000",1932,0.00
"04/16/2000",1933,0.12
"04/17/2000",1934,0.00
"04/18/2000",1935,0.45
"04/19/2000",1936,0.25
"04/20/2000",1937,0.01
"04/21/2000",1938,0.88
"04/22/2000",1939,1.52
"04/23/2000",1940,0.24
"04/24/2000",1941,0.00
"04/25/2000",1942,0.00
"04/26/2000",1943,0.41
"04/27/2000",1944,0.01
"04/28/2000",1945,0.00
"04/29/2000",1946,0.00
"04/30/2000",1947,0.00
"05/01/2000",1948,0.00
"05/02/2000",1949,0.16
"05/03/2000",1950,0.00
"05/04/2000",1951,0.00
"05/05/2000",1952,0.00
"05/06/2000",1953,0.01
"05/07/2000",1954,0.00
"05/08/2000",1955,0.05
"05/09/2000",1956,0.00
"05/10/2000",1957,0.61
"05/11/2000",1958,0.02
"05/12/2000",1959,0.00
"05/13/2000",1960,0.22
"05/14/2000",1961,0.10
"05/15/2000",1962,0.00
"05/16/2000",1963,0.00
"05/17/2000",1964,0.00
"05/18/2000",1965,0.14
"05/19/2000",1966,0.37
"05/20/2000",1967,0.00
"05/21/2000",1968,0.01
"05/22/2000",1969,0.05
"05/23/2000",1970,0.32
"05/24/2000",1971,0.71
"05/25/2000",1972,0.07
"05/26/2000",1973,0.00
"05/27/2000",1974,0.00
"05/28/2000",1975,0.00
"05/29/2000",1976,0.00
"05/30/2000",1977,0.00
"05/31/2000",1978,0.00
"06/01/2000",1979,0.00
"06/02/2000",1980,0.52
"06/03/2000",1981,0.00
"06/04/2000",1982,0.00
"06/05/2000",1983,0.00
"06/06/2000",1984,3.95
"06/07/2000",1985,0.29
"06/08/2000",1986,0.00
"06/09/2000",1987,0.00
"06/10/2000",1988,0.00
"06/11/2000",1989,0.48
"06/12/2000",1990,0.20
"06/13/2000",1991,0.06
"06/14/2000",1992,0.06
"06/15/2000",1993,0.00
"06/16/2000",1994,0.00
"06/17/2000",1995,0.22
"06/18/2000",1996,0.26
"06/19/2000",1997,0.00
"06/20/2000",1998,0.00
"06/21/2000",1999,0.00
"06/22/2000",2000,0.03
"06/23/2000",2001,0.00
"06/24/2000",2002,0.00
"06/25/2000",2003,0.00
"06/26/2000",2004,0.04
"06/27/2000",2005,0.39
"06/28/2000",2006,0.00
"06/29/2000",2007,0.10
"06/30/2000",2008,0.00
"07/01/2000",2009,0.00
"07/02/2000",2010,0.00
"07/03/2000",2011,0.00
"07/04/2000",2012,0.00
"07/05/2000",2013,0.00
"07/06/2000",2014,0.00
"07/07/2000",2015,0.12
"07/08/2000",2016,0.00
"07/09/2000",2017,0.47
"07/10/2000",2018,0.00
"07/11/2000",2019,0.00
"07/12/2000",2020,0.00
"07/13/2000",2021,0.00
"07/14/2000",2022,0.00
"07/15/2000",2023,0.47
"07/16/2000",2024,1.06
"07/17/2000",2025,0.00
"07/18/2000",2026,0.60
"07/19/2000",2027,0.00
"07/20/2000",2028,0.00
"07/21/2000",2029,0.03
"07/22/2000",2030,0.14
"07/23/2000",2031,0.00
"07/24/2000",2032,0.00
"07/25/2000",2033,0.00
"07/26/2000",2034,0.40
"07/27/2000",2035,1.35
"07/28/2000",2036,0.01
"07/29/2000",2037,0.00
"07/30/2000",2038,0.04
"07/31/2000",2039,0.51
"08/01/2000",2040,0.06
"08/02/2000",2041,0.00
"08/03/2000",2042,0.07
"08/04/2000",2043,0.00
"08/05/2000",2044,0.00
"08/06/2000",2045,0.01
"08/07/2000",2046,0.01
"08/08/2000",2047,0.00
"08/09/2000",2048,0.00
"08/10/2000",2049,0.08
"08/11/2000",2050,0.00
"08/12/2000",2051,0.00
"08/13/2000",2052,0.10
"08/14/2000",2053,0.42
"08/15/2000",2054,0.01
"08/16/2000",2055,0.91
"08/17/2000",2056,0.00
"08/18/2000",2057,0.13
"08/19/2000",2058,0.05
"08/20/2000",2059,0.00
"08/21/2000",2060,0.00
"08/22/2000",2061,0.00
"08/23/2000",2062,0.37
"08/24/2000",2063,0.00
"08/25/2000",2064,0.00
"08/26/2000",2065,0.00
"08/27/2000",2066,0.00
"08/28/2000",2067,0.00
"08/29/2000",2068,0.00
"08/30/2000",2069,0.00
"08/31/2000",2070,0.00
"09/01/2000",2071,0.00
"09/02/2000",2072,0.66
"09/03/2000",2073,0.00
"09/04/2000",2074,0.07
"09/05/2000",2075,0.00
"09/06/2000",2076,0.00
"09/07/2000",2077,0.00
"09/08/2000",2078,0.00
"09/09/2000",2079,0.00
"09/10/2000",2080,0.00
"09/11/2000",2081,0.00
"09/12/2000",2082,0.00
"09/13/2000",2083,0.10
"09/14/2000",2084,0.00
"09/15/2000",2085,0.79
"09/16/2000",2086,0.00
"09/17/2000",2087,0.00
"09/18/2000",2088,0.00
"09/19/2000",2089,0.52
"09/20/2000",2090,0.01
"09/21/2000",2091,0.01
"09/22/2000",2092,0.00
"09/23/2000",2093,0.00
"09/24/2000",2094,0.00
"09/25/2000",2095,0.00
"09/26/2000",2096,0.56
"09/27/2000",2097,0.00
"09/28/2000",2098,0.00
"09/29/2000",2099,0.00
"09/30/2000",2100,0.00
"10/01/2000",2101,0.00
"10/02/2000",2102,0.00
"10/03/2000",2103,0.00
"10/04/2000",2104,0.10
"10/05/2000",2105,0.33
"10/06/2000",2106,0.30
"10/07/2000",2107,0.00
"10/08/2000",2108,0.00
"10/09/2000",2109,0.00
"10/10/2000",2110,0.00
"10/11/2000",2111,0.00
"10/12/2000",2112,0.00
"10/13/2000",2113,0.00
"10/14/2000",2114,0.00
"10/15/2000",2115,0.00
"10/16/2000",2116,0.26
"10/17/2000",2117,0.00
"10/18/2000",2118,1.03
"10/19/2000",2119,0.05
"10/20/2000",2120,0.00
"10/21/2000",2121,0.00
"10/22/2000",2122,0.00
"10/23/2000",2123,0.00
"10/24/2000",2124,0.00
"10/25/2000",2125,0.00
"10/26/2000",2126,0.00
"10/27/2000",2127,0.00
"10/28/2000",2128,0.00
"10/29/2000",2129,0.00
"10/30/2000",2130,0.45
"10/31/2000",2131,0.34
"11/01/2000",2132,0.00
"11/02/2000",2133,0.00
"11/03/2000",2134,0.00
"11/04/2000",2135,0.00
"11/05/2000",2136,0.68
"11/06/2000",2137,0.00
"11/07/2000",2138,0.00
"11/08/2000",2139,0.00
"11/09/2000",2140,0.00
"11/10/2000",2141,1.46
"11/11/2000",2142,0.26
"11/12/2000",2143,0.00
"11/13/2000",2144,0.00
"11/14/2000",2145,0.71
"11/15/2000",2146,0.01
"11/16/2000",2147,0.00
"11/17/2000",2148,0.00
"11/18/2000",2149,0.00
"11/19/2000",2150,0.00
"11/20/2000",2151,0.00
"11/21/2000",2152,0.00
"11/22/2000",2153,0.00
"11/23/2000",2154,0.00
"11/24/2000",2155,0.00
"11/25/2000",2156,0.00
"11/26/2000",2157,1.22
"11/27/2000",2158,0.00
"11/28/2000",2159,0.00
"11/29/2000",2160,0.02
"11/30/2000",2161,0.15
"12/01/2000",2162,0.00
"12/02/2000",2163,0.00
"12/03/2000",2164,0.00
"12/04/2000",2165,0.00
"12/05/2000",2166,0.00
"12/06/2000",2167,0.00
"12/07/2000",2168,0.00
"12/08/2000",2169,0.00
"12/09/2000",2170,0.00
"12/10/2000",2171,0.00
"12/11/2000",2172,0.06
"12/12/2000",2173,0.02
"12/13/2000",2174,0.00
"12/14/2000",2175,0.64
"12/15/2000",2176,0.00
"12/16/2000",2177,0.11
"12/17/2000",2178,2.67
"12/18/2000",2179,0.01
"12/19/2000",2180,0.19
"12/20/2000",2181,0.20
"12/21/2000",2182,0.02
"12/22/2000",2183,0.00
"12/23/2000",2184,0.00
"12/24/2000",2185,0.00
"12/25/2000",2186,0.00
"12/26/2000",2187,0.00
"12/27/2000",2188,0.00
"12/28/2000",2189,0.00
"12/29/2000",2190,0.00
"12/30/2000",2191,0.61
"12/31/2000",2192,0.00
"01/01/2001",2193,0.00
"01/02/2001",2194,0.00
"01/03/2001",2195,0.00
"01/04/2001",2196,0.00
"01/05/2001",2197,0.00
"01/06/2001",2198,0.22
"01/07/2001",2199,0.00
"01/08/2001",2200,0.04
"01/09/2001",2201,0.04
"01/10/2001",2202,0.00
"01/11/2001",2203,0.00
"01/12/2001",2204,0.00
"01/13/2001",2205,0.00
"01/14/2001",2206,0.00
"01/15/2001",2207,0.33
"01/16/2001",2208,0.00
"01/17/2001",2209,0.00
"01/18/2001",2210,0.00
"01/19/2001",2211,0.34
"01/20/2001",2212,0.01
"01/21/2001",2213,0.05
"01/22/2001",2214,0.00
"01/23/2001",2215,0.00
"01/24/2001",2216,0.00
"01/25/2001",2217,0.00
"01/26/2001",2218,0.00
"01/27/2001",2219,0.00
"01/28/2001",2220,0.00
"01/29/2001",2221,0.00
"01/30/2001",2222,0.42
"01/31/2001",2223,0.07
"02/01/2001",2224,0.00
"02/02/2001",2225,0.00
"02/03/2001",2226,0.00
"02/04/2001",2227,0.00
"02/05/2001",2228,0.61
"02/06/2001",2229,0.05
"02/07/2001",2230,0.00
"02/08/2001",2231,0.09
"02/09/2001",2232,0.07
"02/10/2001",2233,0.01
"02/11/2001",2234,0.00
"02/12/2001",2235,0.00
"02/13/2001",2236,0.00
"02/14/2001",2237,0.05
"02/15/2001",2238,0.00
"02/16/2001",2239,0.10
"02/17/2001",2240,0.01
"02/18/2001",2241,0.00
"02/19/2001",2242,0.00
"02/20/2001",2243,0.00
"02/21/2001",2244,0.00
"02/22/2001",2245,0.01
"02/23/2001",2246,0.03
"02/24/2001",2247,0.00
"02/25/2001",2248,0.24
"02/26/2001",2249,0.00
"02/27/2001",2250,0.00
"02/28/2001",2251,0.00
"03/01/2001",2252,0.00
"03/02/2001",2253,0.00
"03/03/2001",2254,0.00
"03/04/2001",2255,0.00
"03/05/2001",2256,0.78
"03/06/2001",2257,0.36
"03/07/2001",2258,0.00
"03/08/2001",2259,0.00
"03/09/2001",2260,0.12
"03/10/2001",2261,0.01
"03/11/2001",2262,0.00
"03/12/2001",2263,0.00
"03/13/2001",2264,0.70
"03/14/2001",2265,0.00
"03/15/2001",2266,0.00
"03/16/2001",2267,0.00
"03/17/2001",2268,0.00
"03/18/2001",2269,0.07
"03/19/2001",2270,0.00
"03/20/2001",2271,0.00
"03/21/2001",2272,0.41
"03/22/2001",2273,2.59
"03/23/2001",2274,0.10
"03/24/2001",2275,0.03
"03/25/2001",2276,0.00
"03/26/2001",2277,0.10
"03/27/2001",2278,0.01
"03/28/2001",2279,0.00
"03/29/2001",2280,0.00
"03/30/2001",2281,2.18
"03/31/2001",2282,0.00
"04/01/2001",2283,0.00
"04/02/2001",2284,0.00
"04/03/2001",2285,0.00
"04/04/2001",2286,0.00
"04/05/2001",2287,0.00
"04/06/2001",2288,0.15
"04/07/2001",2289,0.00
"04/08/2001",2290,0.33
"04/09/2001",2291,0.05
"04/10/2001",2292,0.00
"04/11/2001",2293,0.00
"04/12/2001",2294,0.20
"04/13/2001",2295,0.00
"04/14/2001",2296,0.00
"04/15/2001",2297,0.00
"04/16/2001",2298,0.00
"04/17/2001",2299,0.00
"04/18/2001",2300,0.14
"04/19/2001",2301,0.00
"04/20/2001",2302,0.00
"04/21/2001",2303,0.00
"04/22/2001",2304,0.01
"04/23/2001",2305,0.00
"04/24/2001",2306,0.00
"04/25/2001",2307,0.00
"04/26/2001",2308,0.00
"04/27/2001",2309,0.00
"04/28/2001",2310,0.00
"04/29/2001",2311,0.00
"04/30/2001",2312,0.00
"05/01/2001",2313,0.00
"05/02/2001",2314,0.00
"05/03/2001",2315,0.00
"05/04/2001",2316,0.00
"05/05/2001",2317,0.01
"05/06/2001",2318,0.00
"05/07/2001",2319,0.00
"05/08/2001",2320,0.00
"05/09/2001",2321,0.00
"05/10/2001",2322,0.00
"05/11/2001",2323,0.00
"05/12/2001",2324,0.00
"05/13/2001",2325,0.00
"05/14/2001",2326,0.01
"05/15/2001",2327,0.01
"05/16/2001",2328,0.05
"05/17/2001",2329,0.00
"05/18/2001",2330,0.00
"05/19/2001",2331,0.00
"05/20/2001",2332,0.00
"05/21/2001",2333,0.00
"05/22/2001",2334,0.49
"05/23/2001",2335,0.03
"05/24/2001",2336,0.28
"05/25/2001",2337,0.00
"05/26/2001",2338,0.00
"05/27/2001",2339,0.20
"05/28/2001",2340,0.08
"05/29/2001",2341,0.00
"05/30/2001",2342,0.01
"05/31/2001",2343,0.00
"06/01/2001",2344,0.00
"06/02/2001",2345,0.79
"06/03/2001",2346,0.04
"06/04/2001",2347,0.00
"06/05/2001",2348,0.00
"06/06/2001",2349,0.00
"06/07/2001",2350,0.00
"06/08/2001",2351,0.00
"06/09/2001",2352,0.00
"06/10/2001",2353,0.00
"06/11/2001",2354,0.42
"06/12/2001",2355,0.12
"06/13/2001",2356,0.00
"06/14/2001",2357,0.00
"06/15/2001",2358,0.00
"06/16/2001",2359,0.00
"06/17/2001",2360,1.67
"06/18/2001",2361,0.00
"06/19/2001",2362,0.00
"06/20/2001",2363,0.32
"06/21/2001",2364,0.00
"06/22/2001",2365,0.00
"06/23/2001",2366,0.42
"06/24/2001",2367,0.04
"06/25/2001",2368,0.00
"06/26/2001",2369,0.00
"06/27/2001",2370,0.00
"06/28/2001",2371,0.00
"06/29/2001",2372,0.00
"06/30/2001",2373,0.57
"07/01/2001",2374,0.67
"07/02/2001",2375,0.00
"07/03/2001",2376,0.00
"07/04/2001",2377,0.00
"07/05/2001",2378,0.58
"07/06/2001",2379,0.00
"07/07/2001",2380,0.00
"07/08/2001",2381,0.09
"07/09/2001",2382,0.00
"07/10/2001",2383,0.21
"07/11/2001",2384,0.01
"07/12/2001",2385,0.02
"07/13/2001",2386,0.00
"07/14/2001",2387,0.00
"07/15/2001",2388,0.00
"07/16/2001",2389,0.00
"07/17/2001",2390,0.30
"07/18/2001",2391,0.00
"07/19/2001",2392,0.00
"07/20/2001",2393,0.00
"07/21/2001",2394,0.00
"07/22/2001",2395,0.00
"07/23/2001",2396,0.00
"07/24/2001",2397,0.00
"07/25/2001",2398,0.00
"07/26/2001",2399,0.21
"07/27/2001",2400,0.00
"07/28/2001",2401,0.00
"07/29/2001",2402,0.00
"07/30/2001",2403,0.00
"07/31/2001",2404,0.00
"08/01/2001",2405,0.00
"08/02/2001",2406,0.00
"08/03/2001",2407,1.57
"08/04/2001",2408,0.04
"08/05/2001",2409,0.00
"08/06/2001",2410,0.00
"08/07/2001",2411,0.00
"08/08/2001",2412,0.00
"08/09/2001",2413,0.00
"08/10/2001",2414,0.48
"08/11/2001",2415,0.00
"08/12/2001",2416,1.12
"08/13/2001",2417,0.36
"08/14/2001",2418,0.00
"08/15/2001",2419,0.00
"08/16/2001",2420,0.00
"08/17/2001",2421,0.16
"08/18/2001",2422,0.00
"08/19/2001",2423,0.00
"08/20/2001",2424,0.30
"08/21/2001",2425,0.00
"08/22/2001",2426,0.00
"08/23/2001",2427,0.00
"08/24/2001",2428,0.00
"08/25/2001",2429,0.00
"08/26/2001",2430,0.00
"08/27/2001",2431,0.00
"08/28/2001",2432,0.00
"08/29/2001",2433,0.00
"08/30/2001",2434,0.00
"08/31/2001",2435,0.00
"09/01/2001",2436,0.02
"09/02/2001",2437,0.00
"09/03/2001",2438,0.00
"09/04/2001",2439,0.10
"09/05/2001",2440,0.00
"09/06/2001",2441,0.00
"09/07/2001",2442,0.00
"09/08/2001",2443,0.00
"09/09/2001",2444,0.00
"09/10/2001",2445,0.00
"09/11/2001",2446,0.00
"09/12/2001",2447,0.00
"09/13/2001",2448,0.05
"09/14/2001",2449,0.46
"09/15/2001",2450,0.00
"09/16/2001",2451,0.00
"09/17/2001",2452,0.00
"09/18/2001",2453,0.00
"09/19/2001",2454,0.00
"09/20/2001",2455,0.01
"09/21/2001",2456,0.35
"09/22/2001",2457,0.50
"09/23/2001",2458,0.00
"09/24/2001",2459,0.00
"09/25/2001",2460,0.73
"09/26/2001",2461,0.00
"09/27/2001",2462,0.00
"09/28/2001",2463,0.07
"09/29/2001",2464,0.00
"09/30/2001",2465,0.00
"10/01/2001",2466,0.00
"10/02/2001",2467,0.00
"10/03/2001",2468,0.00
"10/04/2001",2469,0.00
"10/05/2001",2470,0.00
"10/06/2001",2471,0.05
"10/07/2001",2472,0.00
"10/08/2001",2473,0.00
"10/09/2001",2474,0.00
"10/10/2001",2475,0.00
"10/11/2001",2476,0.00
"10/12/2001",2477,0.00
"10/13/2001",2478,0.01
"10/14/2001",2479,0.03
"10/15/2001",2480,0.06
"10/16/2001",2481,0.77
"10/17/2001",2482,0.00
"10/18/2001",2483,0.00
"10/19/2001",2484,0.00
"10/20/2001",2485,0.00
"10/21/2001",2486,0.00
"10/22/2001",2487,0.00
"10/23/2001",2488,0.00
"10/24/2001",2489,0.00
"10/25/2001",2490,0.00
"10/26/2001",2491,0.00
"10/27/2001",2492,0.00
"10/28/2001",2493,0.00
"10/29/2001",2494,0.00
"10/30/2001",2495,0.00
"10/31/2001",2496,0.06
"11/01/2001",2497,0.13
"11/02/2001",2498,0.00
"11/03/2001",2499,0.11
"11/04/2001",2500,0.00
"11/05/2001",2501,0.19
"11/06/2001",2502,0.00
"11/07/2001",2503,0.00
"11/08/2001",2504,0.00
"11/09/2001",2505,0.05
"11/10/2001",2506,0.00
"11/11/2001",2507,0.00
"11/12/2001",2508,0.00
"11/13/2001",2509,0.00
"11/14/2001",2510,0.00
"11/15/2001",2511,0.00
"11/16/2001",2512,0.00
"11/17/2001",2513,0.00
"11/18/2001",2514,0.00
"11/19/2001",2515,0.00
"11/20/2001",2516,0.02
"11/21/2001",2517,0.00
"11/22/2001",2518,0.00
"11/23/2001",2519,0.00
"11/24/2001",2520,0.00
"11/25/2001",2521,0.08
"11/26/2001",2522,0.07
"11/27/2001",2523,0.00
"11/28/2001",2524,0.01
"11/29/2001",2525,0.06
"11/30/2001",2526,0.01
"12/01/2001",2527,0.00
"12/02/2001",2528,0.00
"12/03/2001",2529,0.00
"12/04/2001",2530,0.00
"12/05/2001",2531,0.01
"12/06/2001",2532,0.00
"12/07/2001",2533,0.00
"12/08/2001",2534,0.13
"12/09/2001",2535,0.42
"12/10/2001",2536,0.00
"12/11/2001",2537,0.00
"12/12/2001",2538,0.00
"12/13/2001",2539,0.04
"12/14/2001",2540,0.55
"12/15/2001",2541,0.05
"12/16/2001",2542,0.00
"12/17/2001",2543,0.39
"12/18/2001",2544,0.47
"12/19/2001",2545,0.00
"12/20/2001",2546,0.00
"12/21/2001",2547,0.00
"12/22/2001",2548,0.00
"12/23/2001",2549,0.00
"12/24/2001",2550,0.77
"12/25/2001",2551,0.00
"12/26/2001",2552,0.00
"12/27/2001",2553,0.00
"12/28/2001",2554,0.00
"12/29/2001",2555,0.00
"12/30/2001",2556,0.00
"12/31/2001",2557,0.00
"01/01/2002",2558,0.00
"01/02/2002",2559,0.00
"01/03/2002",2560,0.00
"01/04/2002",2561,0.00
"01/05/2002",2562,0.00
"01/06/2002",2563,0.34
"01/07/2002",2564,0.32
"01/08/2002",2565,0.00
"01/09/2002",2566,0.00
"01/10/2002",2567,0.00
"01/11/2002",2568,0.14
"01/12/2002",2569,0.00
"01/13/2002",2570,0.80
"01/14/2002",2571,0.00
"01/15/2002",2572,0.25
"01/16/2002",2573,0.00
"01/17/2002",2574,0.04
"01/18/2002",2575,0.00
"01/19/2002",2576,0.12
"01/20/2002",2577,0.04
"01/21/2002",2578,0.19
"01/22/2002",2579,0.00
"01/23/2002",2580,0.00
"01/24/2002",2581,0.06
"01/25/2002",2582,0.00
"01/26/2002",2583,0.00
"01/27/2002",2584,0.00
"01/28/2002",2585,0.00
"01/29/2002",2586,0.00
"01/30/2002",2587,0.14
"01/31/2002",2588,0.26
"02/01/2002",2589,0.33
"02/02/2002",2590,0.00
"02/03/2002",2591,0.00
"02/04/2002",2592,0.00
"02/05/2002",2593,0.00
"02/06/2002",2594,0.00
"02/07/2002",2595,0.00
"02/08/2002",2596,0.00
"02/09/2002",2597,0.00
"02/10/2002",2598,0.09
"02/11/2002",2599,0.46
"02/12/2002",2600,0.00
"02/13/2002",2601,0.00
"02/14/2002",2602,0.00
"02/15/2002",2603,0.00
"02/16/2002",2604,0.00
"02/17/2002",2605,0.06
"02/18/2002",2606,0.00
"02/19/2002",2607,0.00
"02/20/2002",2608,0.00
"02/21/2002",2609,0.32
"02/22/2002",2610,0.01
"02/23/2002",2611,0.00
"02/24/2002",2612,0.00
"02/25/2002",2613,0.00
"02/26/2002",2614,0.00
"02/27/2002",2615,0.54
"02/28/2002",2616,0.00
"03/01/2002",2617,0.00
"03/02/2002",2618,0.01
"03/03/2002",2619,0.54
"03/04/2002",2620,0.00
"03/05/2002",2621,0.00
"03/06/2002",2622,0.00
"03/07/2002",2623,0.00
"03/08/2002",2624,0.00
"03/09/2002",2625,0.01
"03/10/2002",2626,0.30
"03/11/2002",2627,0.00
"03/12/2002",2628,0.00
"03/13/2002",2629,0.09
"03/14/2002",2630,0.00
"03/15/2002",2631,0.00
"03/16/2002",2632,0.61
"03/17/2002",2633,0.00
"03/18/2002",2634,0.07
"03/19/2002",2635,0.07
"03/20/2002",2636,0.45
"03/21/2002",2637,0.00
"03/22/2002",2638,0.00
"03/23/2002",2639,0.00
"03/24/2002",2640,0.00
"03/25/2002",2641,0.00
"03/26/2002",2642,0.50
"03/27/2002",2643,0.38
"03/28/2002",2644,0.00
"03/29/2002",2645,0.00
"03/30/2002",2646,0.15
"03/31/2002",2647,0.15
"04/01/2002",2648,0.94
"04/02/2002",2649,0.00
"04/03/2002",2650,0.16
"04/04/2002",2651,0.00
"04/05/2002",2652,0.03
"04/06/2002",2653,0.00
"04/07/2002",2654,0.00
"04/08/2002",2655,0.00
"04/09/2002",2656,0.00
"04/10/2002",2657,0.10
"04/11/2002",2658,0.00
"04/12/2002",2659,0.00
"04/13/2002",2660,0.00
"04/14/2002",2661,0.01
"04/15/2002",2662,0.09
"04/16/2002",2663,0.00
"04/17/2002",2664,0.00
"04/18/2002",2665,0.00
"04/19/2002",2666,0.01
"04/20/2002",2667,0.01
"04/21/2002",2668,0.00
"04/22/2002",2669,0.09
"04/23/2002",2670,0.00
"04/24/2002",2671,0.00
"04/25/2002",2672,0.74
"04/26/2002",2673,0.00
"04/27/2002",2674,0.00
"04/28/2002",2675,0.36
"04/29/2002",2676,0.08
"04/30/2002",2677,0.00
"05/01/2002",2678,0.00
"05/02/2002",2679,0.52
"05/03/2002",2680,0.07
"05/04/2002",2681,0.00
"05/05/2002",2682,0.00
"05/06/2002",2683,0.00
"05/07/2002",2684,0.00
"05/08/2002",2685,0.00
"05/09/2002",2686,0.05
"05/10/2002",2687,0.29
"05/11/2002",2688,0.00
"05/12/2002",2689,0.37
"05/13/2002",2690,1.56
"05/14/2002",2691,0.30
"05/15/2002",2692,0.00
"05/16/2002",2693,0.00
"05/17/2002",2694,0.00
"05/18/2002",2695,1.09
"05/19/2002",2696,0.00
"05/20/2002",2697,0.00
"05/21/2002",2698,0.00
"05/22/2002",2699,0.00
"05/23/2002",2700,0.00
"05/24/2002",2701,0.00
"05/25/2002",2702,0.00
"05/26/2002",2703,0.00
"05/27/2002",2704,0.00
"05/28/2002",2705,0.00
"05/29/2002",2706,0.00
"05/30/2002",2707,0.00
"05/31/2002",2708,0.23
"06/01/2002",2709,0.00
"06/02/2002",2710,0.05
"06/03/2002",2711,0.00
"06/04/2002",2712,0.00
"06/05/2002",2713,0.22
"06/06/2002",2714,0.79
"06/07/2002",2715,0.64
"06/08/2002",2716,0.00
"06/09/2002",2717,0.00
"06/10/2002",2718,0.00
"06/11/2002",2719,0.24
"06/12/2002",2720,0.16
"06/13/2002",2721,0.00
"06/14/2002",2722,0.04
"06/15/2002",2723,0.74
"06/16/2002",2724,0.22
"06/17/2002",2725,0.20
"06/18/2002",2726,0.00
"06/19/2002",2727,0.02
"06/20/2002",2728,0.00
"06/21/2002",2729,0.00
"06/22/2002",2730,0.05
"06/23/2002",2731,0.07
"06/24/2002",2732,0.00
"06/25/2002",2733,0.00
"06/26/2002",2734,0.00
"06/27/2002",2735,1.32
"06/28/2002",2736,0.01
"06/29/2002",2737,0.00
"06/30/2002",2738,0.00
"07/01/2002",2739,0.00
"07/02/2002",2740,0.00
"07/03/2002",2741,0.00
"07/04/2002",2742,0.00
"07/05/2002",2743,0.00
"07/06/2002",2744,0.00
"07/07/2002",2745,0.00
"07/08/2002",2746,0.00
"07/09/2002",2747,0.61
"07/10/2002",2748,0.01
"07/11/2002",2749,0.00
"07/12/2002",2750,0.00
"07/13/2002",2751,0.00
"07/14/2002",2752,0.00
"07/15/2002",2753,0.05
"07/16/2002",2754,0.00
"07/17/2002",2755,0.00
"07/18/2002",2756,0.00
"07/19/2002",2757,0.20
"07/20/2002",2758,0.00
"07/21/2002",2759,0.00
"07/22/2002",2760,0.00
"07/23/2002",2761,0.46
"07/24/2002",2762,0.00
"07/25/2002",2763,0.00
"07/26/2002",2764,0.00
"07/27/2002",2765,0.07
"07/28/2002",2766,0.02
"07/29/2002",2767,0.00
"07/30/2002",2768,0.00
"07/31/2002",2769,0.00
"08/01/2002",2770,0.00
"08/02/2002",2771,0.11
"08/03/2002",2772,0.00
"08/04/2002",2773,0.00
"08/05/2002",2774,0.00
"08/06/2002",2775,0.00
"08/07/2002",2776,0.00
"08/08/2002",2777,0.00
"08/09/2002",2778,0.00
"08/10/2002",2779,0.00
"08/11/2002",2780,0.00
"08/12/2002",2781,0.00
"08/13/2002",2782,0.00
"08/14/2002",2783,0.00
"08/15/2002",2784,0.00
"08/16/2002",2785,0.02
"08/17/2002",2786,0.00
"08/18/2002",2787,0.00
"08/19/2002",2788,0.00
"08/20/2002",2789,0.34
"08/21/2002",2790,0.00
"08/22/2002",2791,0.47
"08/23/2002",2792,0.02
"08/24/2002",2793,0.27
"08/25/2002",2794,0.01
"08/26/2002",2795,0.00
"08/27/2002",2796,0.00
"08/28/2002",2797,0.00
"08/29/2002",2798,0.84
"08/30/2002",2799,0.05
"08/31/2002",2800,0.00
"09/01/2002",2801,0.01
"09/02/2002",2802,0.51
"09/03/2002",2803,0.39
"09/04/2002",2804,0.35
"09/05/2002",2805,0.00
"09/06/2002",2806,0.00
"09/07/2002",2807,0.00
"09/08/2002",2808,0.00
"09/09/2002",2809,0.00
"09/10/2002",2810,0.00
"09/11/2002",2811,0.00
"09/12/2002",2812,0.00
"09/13/2002",2813,0.00
"09/14/2002",2814,0.00
"09/15/2002",2815,0.25
"09/16/2002",2816,0.20
"09/17/2002",2817,0.00
"09/18/2002",2818,0.00
"09/19/2002",2819,0.00
"09/20/2002",2820,0.00
"09/21/2002",2821,0.00
"09/22/2002",2822,0.18
"09/23/2002",2823,0.91
"09/24/2002",2824,0.00
"09/25/2002",2825,0.00
"09/26/2002",2826,0.15
"09/27/2002",2827,0.30
"09/28/2002",2828,0.14
"09/29/2002",2829,0.00
"09/30/2002",2830,0.00
"10/01/2002",2831,0.00
"10/02/2002",2832,0.00
"10/03/2002",2833,0.01
"10/04/2002",2834,0.01
"10/05/2002",2835,0.04
"10/06/2002",2836,0.00
"10/07/2002",2837,0.00
"10/08/2002",2838,0.00
"10/09/2002",2839,0.00
"10/10/2002",2840,0.00
"10/11/2002",2841,0.10
"10/12/2002",2842,0.23
"10/13/2002",2843,0.36
"10/14/2002",2844,0.00
"10/15/2002",2845,0.00
"10/16/2002",2846,0.71
"10/17/2002",2847,0.00
"10/18/2002",2848,0.00
"10/19/2002",2849,0.00
"10/20/2002",2850,0.00
"10/21/2002",2851,0.00
"10/22/2002",2852,0.00
"10/23/2002",2853,0.27
"10/24/2002",2854,0.00
"10/25/2002",2855,0.00
"10/26/2002",2856,1.74
"10/27/2002",2857,0.00
"10/28/2002",2858,0.00
"10/29/2002",2859,0.00
"10/30/2002",2860,0.00
"10/31/2002",2861,0.00
